filename	mark	label	off0	off1	span	code	semantic_rel	omim_code	mesh_code	icd10_code	hpo_code
es-S1130-05582017000200105-1	T4	ENFERMEDAD	415	421	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582017000200105-1	T5	ENFERMEDAD	1478	1484	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582017000200105-1	T6	ENFERMEDAD	1643	1649	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582017000200105-1	T7	ENFERMEDAD	2047	2053	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582017000200105-1	T8	ENFERMEDAD	2337	2343	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582017000200105-1	T9	ENFERMEDAD	1705	1730	crecimientos adenopáticos	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
S0004-06142006000900008-1	T1	ENFERMEDAD	86	121	infecciones urinarias de repetición	197927001	EXACT	MTHU011456	None	None	HP:0000010
S0004-06142006000900008-1	T2	ENFERMEDAD	157	171	hipotiroidismo	40930008	EXACT	MTHU025716	D007037	E03.9	HP:0000821
S0004-06142006000900008-1	T3	ENFERMEDAD	173	194	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
S0004-06142006000900008-1	T4	ENFERMEDAD	245	253	fumadora	77176002	EXACT	None	D000074285	None	None
S0004-06142006000900008-1	T5	ENFERMEDAD	549	590	vejiga de poca capacidad con neoformación	126885006	NARROW	None	D001749	None	HP:0009725
S0004-06142006000900008-1	T6	ENFERMEDAD	1046	1093	adenomegalias mesentéricas ni retroperitoneales	127144009+127154008	COMPOSITE	None	None	None	None
S0004-06142006000900008-1	T7	ENFERMEDAD	1235	1255	neoformación vesical	126885006	EXACT	None	D001749	None	HP:0009725
S0004-06142006000900008-1	T8	ENFERMEDAD	1488	1509	neoformación vascular	699605009	EXACT	None	D009383	None	HP:0100742
S0004-06142006000900008-1	T9	ENFERMEDAD	1959	2003	neurofibromatosis difusa de la pared vesical	81669005	NARROW	None	D017253	None	HP:0001067
S0004-06142006000900008-1	T10	ENFERMEDAD	2130	2147	neurofibromatosis	19133005	EXACT	None	D017253	None	HP:0001067
es-S0365-66912002001100008-1	T1	ENFERMEDAD	99	113	metamorfopsias	42134006	EXACT	MTHU046108	D014786	None	HP:0012508
es-S0365-66912002001100008-1	T2	ENFERMEDAD	1301	1305	NVSR	61267008	EXACT	MTHU018215	D015861	None	HP:0030666
es-S0365-66912002001100008-1	T3	ENFERMEDAD	1105	1109	NVSR	61267008	EXACT	MTHU018215	D015861	None	HP:0030666
es-S0365-66912002001100008-1	T4	ENFERMEDAD	1656	1668	tuberculosis	56717001	EXACT	None	D014376	A15-A19.9	None
es-S0365-66912002001100008-1	T5	ENFERMEDAD	1696	1703	sífilis	76272004	EXACT	None	D013587	A53.9	None
es-S0365-66912002001100008-1	T6	ENFERMEDAD	1706	1717	borreliosis	240668005	EXACT	None	D001899	None	None
es-S0365-66912002001100008-1	T7	ENFERMEDAD	853	857	NVSR	61267008	EXACT	MTHU018215	D015861	None	HP:0030666
es-S0365-66912002001100008-1	T8	ENFERMEDAD	480	501	membrana subretiniana	133854004	EXACT	None	None	None	None
es-S0211-69952013000700025-1	T1	ENFERMEDAD	75	96	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0211-69952013000700025-1	T2	ENFERMEDAD	730	769	glomeruloesclerosis focal y segmentaria	236403004	EXACT	MTHU018098	D005923	None	HP:0000097
es-S0211-69952013000700025-1	T3	ENFERMEDAD	1182	1205	miopatía por esteroides	26715006	EXACT	None	None	None	None
es-S0211-69952013000700025-1	T4	ENFERMEDAD	1955	2003	hiperplasia glandular relacionada con medicación	23290009	NARROW	None	None	None	None
es-S0212-71992006000100008-1	T1	ENFERMEDAD	100	123	reflujo gastroesofágico	235595009	EXACT	109350	D005764	K21	HP:0002020
es-S0212-71992006000100008-1	T2	ENFERMEDAD	126	146	cardias incompetente	29384001	NARROW	None	D013272	None	None
es-S0212-71992006000100008-1	T3	ENFERMEDAD	390	403	nefrolitiasis	95570007	EXACT	610130	D007669	N20.0	None
es-S0212-71992006000100008-1	T4	ENFERMEDAD	556	568	cólico renal	7093002	EXACT	MTHU069551	D056844	N23	None
es-S0212-71992006000100008-1	T5	ENFERMEDAD	882	895	hidronefrosis	43064006	EXACT	MTHU001611	D006869	None	HP:0000126
es-S0212-71992006000100008-1	T6	ENFERMEDAD	1886	1899	hidronefrosis	43064006	EXACT	MTHU001611	D006869	None	HP:0000126
es-S0212-71992006000100008-1	T7	ENFERMEDAD	1957	1968	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S0212-71992006000100008-1	T8	ENFERMEDAD	2690	2726	tumor germinal tipo seminoma clásico	443675005	NARROW	MTHU008622	D018239	None	HP:0100617
es-S0212-71992006000100008-1	T9	ENFERMEDAD	3023	3039	tumor testicular	236778008	EXACT	None	None	None	None
es-S0212-71992006000100008-1	T10	ENFERMEDAD	255	262	fumador	77176002	EXACT	None	D000074285	None	None
es-S0212-71992006000100008-1	T11	ENFERMEDAD	282	291	exbebedor	82581004	EXACT	None	None	None	None
es-S0212-71992006000100008-1	T12	ENFERMEDAD	1972	1980	lesiones	157670007	EXACT	None	None	None	None
es-S0212-71992006000100008-1	T13	ENFERMEDAD	1912	1918	lesión	417163006	EXACT	None	None	None	None
es-S0212-71992006000100008-1	T14	ENFERMEDAD	2792	2816	teste derecho una lesión	64910008	NARROW	None	D013733	None	None
S0004-06142006000200014-1	T1	ENFERMEDAD	279	302	quiste renal complicado	722223000	NARROW	MTHU070483	None	None	HP:0000107
S0004-06142006000200014-1	T2	ENFERMEDAD	503	531	trombo tumoral en vena renal	15842009	NARROW	None	None	None	None
S0004-06142006000200014-1	T3	ENFERMEDAD	557	569	hipernefroma	702391001	EXACT	144700	D002292	None	HP:0005584
S0004-06142006000200014-1	T4	ENFERMEDAD	831	836	tumor	55342001	EXACT	None	None	None	None
S0004-06142006000200014-1	T5	ENFERMEDAD	972	995	Tumor fibroso solitario	128736003	EXACT	None	D054364	None	None
S0004-06142006000200014-1	T6	ENFERMEDAD	1000	1005	tumor	55342001	EXACT	None	None	None	None
S0004-06142006000200014-1	T7	ENFERMEDAD	1146	1158	masa tumoral	55342001	EXACT	None	None	None	None
es-S1130-14732009000600006-1	T1	ENFERMEDAD	425	489	lesión intraósea frontal derecha de características osteolíticas	76069003	NARROW	None	D001847	M89.9	None
es-S1130-14732009000600006-1	T2	ENFERMEDAD	538	548	metástasis	128462008	EXACT	None	None	None	None
es-S1130-14732009000600006-1	T3	ENFERMEDAD	550	557	mieloma	55921005	EXACT	MTHU028344	D009101	C90.0	HP:0006775
es-S1130-14732009000600006-1	T4	ENFERMEDAD	560	570	hemangioma	400210000	EXACT	MTHU038278	D006391	D18.0	HP:0001028
es-S1130-14732009000600006-1	T5	ENFERMEDAD	1789	1819	hemangioma cavernoso intraóseo	416824008	NARROW	MTHU011348	D006392	None	HP:0001048
es-S1130-14732009000600006-1	T6	ENFERMEDAD	1532	1544	defecto óseo	76069003	NARROW	None	D001847	M89.9	None
es-S1130-14732009000600006-1	T7	ENFERMEDAD	835	841	lesión	417163006	EXACT	None	None	None	None
es-S1130-14732009000600006-1	T8	ENFERMEDAD	1101	1107	lesión	417163006	EXACT	None	None	None	None
es-S1130-14732009000600006-1	T9	ENFERMEDAD	1403	1409	lesión	417163006	EXACT	None	None	None	None
S0004-06142007000500011-1	T1	ENFERMEDAD	1122	1135	Neuroblastoma	432328008	EXACT	MTHU013400	D009447	None	HP:0003006
S0004-06142007000500011-1	T2	ENFERMEDAD	1867	1882	miofibromatosis	253043004	EXACT	None	None	None	None
S0004-06142007000500011-1	T3	ENFERMEDAD	616	648	calcificaciones en la tumoración	108369006	NARROW	MTHU000126	D009369	C00-D48.9	HP:0002664
es-S0365-66912009000800005-1	T1	ENFERMEDAD	43	51	diplopía	24982008	EXACT	MTHU062371	D004172	H53.2	HP:0000651
es-S0365-66912009000800005-1	T2	ENFERMEDAD	98	170	parálisis completa del tercer par craneal derecho con afectación pupilar	60750009	NARROW	None	None	None	None
es-S0365-66912009000800005-1	T3	ENFERMEDAD	320	341	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0365-66912009000800005-1	T4	ENFERMEDAD	497	513	ptosis palpebral	11934000	EXACT	MTHU039308	D001763	H02.4	HP:0000508
es-S0365-66912009000800005-1	T5	ENFERMEDAD	812	830	catarata bilateral	95722004	EXACT	MTHU066563	None	None	None
es-S0365-66912009000800005-1	T6	ENFERMEDAD	1306	1308	AT	87511001	EXACT	None	None	None	None
es-S0365-66912009000800005-1	T7	ENFERMEDAD	724	748	defecto pupilar aferente	232121005	EXACT	MTHU018979	D011681	None	None
es-S0376-78922015000200009-1	T1	ENFERMEDAD	1477	1487	adenopatía	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S0376-78922015000200009-1	T2	ENFERMEDAD	1163	1180	lesiones cutáneas	95324001	EXACT	MTHU062050	None	None	None
es-S0376-78922015000200009-1	T3	ENFERMEDAD	675	692	adenopatía axilar	127189005	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T4	ENFERMEDAD	1197	1205	melanoma	399956005	NARROW	None	None	None	None
es-S0376-78922015000200009-1	T5	ENFERMEDAD	1948	1958	adenopatía	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S0376-78922015000200009-1	T6	ENFERMEDAD	190	214	mastopatía fibroquística	6740003	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T7	ENFERMEDAD	1618	1638	hiperplasia linfoide	128863005	EXACT	MTHU002419	None	None	None
es-S0376-78922015000200009-1	T8	ENFERMEDAD	216	246	papilomatosis intracanalicular	20376005	NARROW	None	D009369	D36.9	None
es-S0376-78922015000200009-1	T9	ENFERMEDAD	817	839	metástasis de melanoma	443493003	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T10	ENFERMEDAD	249	261	cancerofobia	34563004	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T11	ENFERMEDAD	293	310	neoplasia de mama	126926005	EXACT	None	D001943	None	HP:0100013
es-S0376-78922015000200009-1	T12	ENFERMEDAD	551	571	adenopatías axilares	127189005	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T13	ENFERMEDAD	488	502	cáncer de mama	254837009	EXACT	114480	D001943	C50.9	None
es-S0376-78922015000200009-1	T14	ENFERMEDAD	1884	1890	lesión	417163006	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T15	ENFERMEDAD	974	991	patología tumoral	55342001	EXACT	None	None	None	None
es-S0376-78922015000200009-1	T16	ENFERMEDAD	1618	1647	hiperplasia linfoide reactiva	128863005	NARROW	MTHU002419	None	None	None
es-S1130-01082009000700012-1	T1	ENFERMEDAD	1143	1154	apendagitis	1.47202310001191E+016	EXACT	None	None	None	None
es-S1130-01082009000700012-1	T2	ENFERMEDAD	1159	1180	apendagitis epiploica	1.47202310001191E+016	EXACT	None	None	None	None
es-S1130-01082009000700012-1	T3	ENFERMEDAD	630	650	diverticulitis aguda	307496006	NARROW	MTHU026283	D004238	None	None
es-S1130-01082009000700012-1	T4	ENFERMEDAD	821	845	diverticulosis sigmoidea	427910000	EXACT	None	None	None	None
es-S1130-01082009000700012-1	T5	ENFERMEDAD	860	874	diverticulitis	307496006	EXACT	MTHU026283	D004238	None	None
es-S1130-01082009000700012-1	T6	ENFERMEDAD	1058	1096	apendagitis aguda secundaria a torsión	14720231000119109+51877002	COMPOSITE	None	None	None	None
es-S1139-76322014000400007-1	T1	ENFERMEDAD	2573	2589	absceso de psoas	266463007	EXACT	None	D016659	None	None
es-S1139-76322014000400007-1	T2	ENFERMEDAD	2656	2683	absceso en el músculo psoas	266463007	EXACT	None	D016659	None	None
es-S1139-76322014000400007-1	T3	ENFERMEDAD	249	268	sinovitis de cadera	202926002	EXACT	None	None	None	None
es-S1139-76322014000400007-1	T4	ENFERMEDAD	2698	2735	osteomielitis del cuerpo vertebral L4	203241002	NARROW	None	None	M46.2	None
es-S1139-76322014000400007-1	T5	ENFERMEDAD	1297	1308	pediculosis	20848007	EXACT	None	D010373	B85.2	None
es-S1139-76322014000400007-1	T6	ENFERMEDAD	2788	2815	absceso del cuero cabelludo	31399009	EXACT	None	None	None	None
es-S1139-76322014000400007-1	T7	ENFERMEDAD	676	740	lesiones cutáneas, una en el glúteo y otra en el cuero cabelludo	95324001	NARROW	MTHU062050	None	None	None
es-S1139-76322014000400007-1	T8	ENFERMEDAD	2215	2239	Enfermedades Infecciosas	394807007	EXACT	None	D055552	None	None
es-S1139-76322014000400007-1	T9	ENFERMEDAD	1315	1366	lesión nodular, inflamada, ambas en cuero cabelludo	871000119100	NARROW	None	None	None	None
es-S0210-48062004000500011-1	T1	ENFERMEDAD	1084	1128	infoma no-hodking B primario renal tipo MALT	445269007	NARROW	None	D018442	None	None
es-S0210-48062004000500011-1	T2	ENFERMEDAD	918	943	gammapatía monoclonal IgM	285426000	NARROW	None	None	None	None
es-S0210-48062004000500011-1	T3	ENFERMEDAD	332	336	EPOC	13645005	EXACT	MTHU062253	D029424	J44.9	HP:0006510
es-S0210-48062004000500011-1	T4	ENFERMEDAD	338	341	HTA	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0210-48062004000500011-1	T5	ENFERMEDAD	344	358	ulcus duodenal	51868009	EXACT	MTHU064438	D004381	K26	HP:0002588
es-S0210-48062004000500011-1	T6	ENFERMEDAD	363	381	estenosis pilórica	367403001	EXACT	MTHU002185	D011707	None	HP:0002021
es-S0210-48062004000500011-1	T7	ENFERMEDAD	466	576	lesión infiltrante que interesa los 2/3 superiores del riñón izquierdo con afectación del espacio pericapsular	126880001	NARROW	MTHU067161	D007680	None	HP:0009726
es-S0210-48062004000500011-1	T8	ENFERMEDAD	1130	1167	tumor linfoide asociado a las mucosas	277622004	EXACT	None	D018442	None	None
es-S0210-48062004000500011-1	T9	ENFERMEDAD	95	156	insuficiencia renal crónica secundaria a nefroangioesclerosis	49220004	EXACT	None	None	None	None
es-S0210-48062004000500011-1	T10	ENFERMEDAD	970	981	mieloma IgM	109989006	NARROW	MTHU028344	D009101	C90.0	HP:0006775
es-S0210-48062004000500011-1	T11	ENFERMEDAD	656	685	gammapatía monoclonal con IgM	285426000	NARROW	None	None	None	None
es-S0210-48062004000500011-1	T12	ENFERMEDAD	848	864	lesiones líticas	43944003	EXACT	None	None	None	None
es-S0210-48062004000500011-1	T13	ENFERMEDAD	1638	1660	lesiones inflamatorias	708039003	EXACT	None	None	None	None
es-S0365-66912006000600010-1	T1	ENFERMEDAD	324	342	crisis epilépticas	84757009	EXACT	MTHU018883	D004827	G40.9	HP:0001250
es-S0365-66912006000600010-1	T2	ENFERMEDAD	1079	1106	fenómeno tóxico por Topamax	62014003	NARROW	None	D064420	None	HP:0020172
es-S0365-66912006000600010-1	T3	ENFERMEDAD	794	838	hemianopsia homónima izquierda no congruente	55634009	NARROW	None	None	None	None
es-S0365-66912008000700011-1	T1	ENFERMEDAD	39	48	chalazión	1482004	EXACT	None	D017043	H00.1	HP:0010605
es-S0365-66912008000700011-1	T2	ENFERMEDAD	51	61	blefaritis	41446000	EXACT	MTHU036409	D001762	H01.9	HP:0000498
es-S0365-66912008000700011-1	T3	ENFERMEDAD	945	955	metástasis	128462008	EXACT	None	None	None	None
es-S0365-66912008000700011-1	T4	ENFERMEDAD	1015	1026	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S0365-66912008000700011-1	T5	ENFERMEDAD	529	552	adenopatía preauricular	127078001	EXACT	None	None	None	None
es-S0365-66912008000700011-1	T6	ENFERMEDAD	1208	1230	insuficiencia cardíaca	84114007	EXACT	MTHU052864	D006333	I50.9	HP:0001635
es-S0365-66912008000700011-1	T7	ENFERMEDAD	641	668	carcinoma sebáceo palpebral	1145245004	EXACT	None	None	None	None
es-S0365-66912008000700011-1	T8	ENFERMEDAD	385	394	madarosis	34887006	EXACT	MTHU010023	None	None	None
es-S0365-66912008000700011-1	T9	ENFERMEDAD	606	612	lesión	417163006	EXACT	None	None	None	None
es-S0365-66912008000700011-1	T10	ENFERMEDAD	821	838	infiltración ósea	94222008	EXACT	None	None	C79.5	None
es-S1130-01082005001000014-1	T1	ENFERMEDAD	137	163	adenocarcinoma de próstata	399490008	EXACT	None	None	None	None
es-S1130-01082005001000014-1	T2	ENFERMEDAD	3490	3508	enteritis actínica	73817000	EXACT	None	None	None	None
es-S1130-01082005001000014-1	T3	ENFERMEDAD	2576	2594	enteritis actínica	73817000	EXACT	None	None	None	None
es-S1130-01082005001000014-1	T4	ENFERMEDAD	1025	1040	hipoalbuminemia	119247004	EXACT	MTHU000014	D034141	None	HP:0003073
es-S1130-01082005001000014-1	T5	ENFERMEDAD	1833	1849	colitis actínica	55809007	EXACT	None	None	None	None
es-S1130-01082005001000014-1	T6	ENFERMEDAD	720	731	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S1130-01082005001000014-1	T7	ENFERMEDAD	2037	2048	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S1130-01082005001000014-1	T8	ENFERMEDAD	1091	1103	malabsorción	32230006	EXACT	None	D008286	K90	None
es-S0210-48062009000900017-1	T1	ENFERMEDAD	822	830	orquitis	29077001	EXACT	None	None	None	None
es-S0210-48062009000900017-1	T2	ENFERMEDAD	2144	2173	MLP testicular y epididimaria	716766007	NARROW	None	D008287	None	HP:0033046
es-S0210-48062009000900017-1	T3	ENFERMEDAD	49	69	retraso mental grave	40700009	EXACT	MTHU018148	None	F72	HP:0010864
es-S0210-48062009000900017-1	T4	ENFERMEDAD	72	106	sordomudez secundaria a meningitis	698614006+7180009	COMPOSITE	MTHU005994	D008581	G03.9	HP:0001287
es-S0210-48062009000900017-1	T5	ENFERMEDAD	96	106	meningitis	7180009	EXACT	MTHU005994	D008581	G03.9	HP:0001287
es-S0210-48062009000900017-1	T6	ENFERMEDAD	1075	1095	neoplasia testicular	126900000	EXACT	None	D013736	None	HP:0010788
es-S0210-48062009000900017-1	T7	ENFERMEDAD	1577	1597	hipoespermatogénesis	713919009	EXACT	None	None	None	None
es-S0210-48062009000900017-1	T8	ENFERMEDAD	751	770	cavidades quísticas	367643001	EXACT	None	D003560	None	None
es-S0210-48062009000900017-1	T9	ENFERMEDAD	1664	1692	proceso inflamatorio crónico	84499006	EXACT	MTHU007817	None	None	None
es-S0378-48352005000900005-1	T1	ENFERMEDAD	118	150	carcinoma lobulillar infiltrante	278054005	NARROW	None	D018275	None	None
es-S0378-48352005000900005-1	T2	ENFERMEDAD	175	189	tumor primario	372087000	EXACT	None	None	None	None
es-S0378-48352005000900005-1	T3	ENFERMEDAD	211	277	axila se aislaron 14 ganglios, 4 de ellos infiltrados por el tumor	127189005	NARROW	None	None	None	None
es-S0378-48352005000900005-1	T4	ENFERMEDAD	665	717	adenocarcinoma difuso con células en anillo de sello	87737001	EXACT	MTHU036781	D018279	None	None
es-S0378-48352005000900005-1	T5	ENFERMEDAD	791	798	ascitis	389026000	EXACT	MTHU037219	D001201	R18	HP:0001541
es-S0378-48352005000900005-1	T6	ENFERMEDAD	805	823	neoplasia gástrica	126824007	EXACT	None	D013274	None	HP:0006753
es-S0378-48352005000900005-1	T7	ENFERMEDAD	875	908	infiltraba la cabeza del páncreas	94325008	EXACT	None	None	None	None
es-S0378-48352005000900005-1	T8	ENFERMEDAD	962	1001	invasión por células en anillo de sello	87737001	NARROW	MTHU036781	D018279	None	None
es-S0378-48352005000900005-1	T9	ENFERMEDAD	1185	1201	metástasis óseas	94222008	EXACT	None	None	C79.5	None
es-S1137-66272014000300015-1	T1	ENFERMEDAD	1170	1185	leve hemorragia	50960005	NARROW	MTHU053652	D006470	None	None
es-S1137-66272014000300015-1	T2	ENFERMEDAD	794	822	carcinoma ductal infiltrante	408643008	EXACT	603615	D018270	None	None
es-S1137-66272014000300015-1	T3	ENFERMEDAD	64	74	exfumadora	8517006	EXACT	None	None	None	None
es-S1137-66272014000300015-1	T4	ENFERMEDAD	230	250	adenopatías axilares	127189005	EXACT	None	None	None	None
es-S1137-66272014000300015-1	T5	ENFERMEDAD	1378	1395	linforrea quilosa	79709007	EXACT	None	None	None	None
es-S1137-66272014000300015-1	T6	ENFERMEDAD	333	401	carcinoma ductal infiltrante de mama izquierda con afectación axilar	408643008+94181007	COMPOSITE	603615	D018270	None	None
es-S1137-66272014000300015-1	T7	ENFERMEDAD	1089	1128	metástasis en 1/ 19 ganglios linfáticos	94392001	EXACT	None	D008207	C77.9	None
es-S1137-66272014000300015-1	T8	ENFERMEDAD	140	154	Cáncer de Mama	254837009	EXACT	114480	D001943	C50.9	None
es-S0210-48062004000300007-1	T1	ENFERMEDAD	46	65	artritis reumatoide	69896004	EXACT	180300	D001172	M06.9	HP:0001370
es-S0210-48062004000300007-1	T2	ENFERMEDAD	134	151	diarreico crónico	236071009	EXACT	MTHU069057	None	None	HP:0002028
es-S0210-48062004000300007-1	T3	ENFERMEDAD	309	354	perforación iatrogénica del colon descendente	50257008	NARROW	MTHU068210	None	None	HP:0031369
es-S0210-48062004000300007-1	T4	ENFERMEDAD	2659	2672	tumor vesical	126885006	EXACT	None	D001749	None	HP:0009725
es-S0210-48062004000300007-1	T5	ENFERMEDAD	443	465	perforación intestinal	56905009	EXACT	MTHU033352	D007416	None	HP:0031368
es-S0210-48062004000300007-1	T6	ENFERMEDAD	1120	1131	anemización	271737000	EXACT	MTHU002606	D000740	D64.9	HP:0001903
es-S0210-48062004000300007-1	T7	ENFERMEDAD	3425	3455	amiloidosis vesical secundaria	281034005	NARROW	None	None	None	None
es-S0210-48062004000300007-1	T8	ENFERMEDAD	2247	2285	patología del tracto urinario superior	41368006	NARROW	None	D014570	N39.9	None
es-S0210-48062004000300007-1	T9	ENFERMEDAD	2475	2481	lesión	417163006	EXACT	None	None	None	None
es-S0210-48062004000300007-1	T10	ENFERMEDAD	2726	2732	lesión	417163006	EXACT	None	None	None	None
es-S0211-69952015000100013-1	T1	ENFERMEDAD	24	27	HTA	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0211-69952015000100013-1	T2	ENFERMEDAD	2214	2242	HTA secundaria a tumor renal	367821000119106	NARROW	None	None	None	None
es-S0211-69952015000100013-1	T3	ENFERMEDAD	783	786	HTA	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0211-69952015000100013-1	T4	ENFERMEDAD	2332	2335	HTA	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
